Protein,INT_M.1,INT_M.2,POS_M.1,POS_M.2,pvalue,log2FC,imputed_log2FC,imputed_Pvalue,imputed_adjPvalue
Q8R2Q4,10.99562584,11.35491051,9.774474112,10.15076274,0.075962773,1.212649748,1.212649748,0.075962773,0.988262249
Q8R2Y0,15.05997812,15.60046467,14.84651878,14.98495243,0.595945993,0.414485791,0.414485791,0.595945993,0.997566344
Q8R2Y2,15.04051624,15.28625717,16.640494,16.15730172,0.063888891,-1.235511155,-1.235511155,0.063888891,0.988262249
Q8R2Y8,16.61453732,16.14368215,15.30581239,15.48088485,0.250032337,0.985761117,0.985761117,0.250032337,0.990420869
Q8R3V5,15.83376612,15.8955458,16.69814174,16.73830197,0.187316095,-0.853565891,-0.853565891,0.187316095,0.988262249
Q8R3V5;Q9JK48,16.85537951,16.52412846,16.91904952,17.23481743,0.498531529,-0.387179494,-0.387179494,0.498531529,0.997566344
Q8R404,14.85326081,16.28673823,14.30435132,14.05231332,0.397085662,1.391667205,1.391667205,0.397085662,0.997566344
Q8R429,15.47948552,15.61667783,14.3569023,16.98392881,0.930520686,-0.122333878,-0.122333878,0.930520686,0.997566344
Q8R4H2,17.65312497,17.79010664,17.54071834,17.35052487,0.432182927,0.275994197,0.275994197,0.432182927,0.997566344
Q8R4N0,17.34099752,17.60463604,15.75149176,15.79808067,0.13712602,1.698030566,1.698030566,0.13712602,0.988262249
Q8R4U7,14.77257071,14.91067147,14.22106108,14.20477362,0.222139664,0.628703739,0.628703739,0.222139664,0.988262249
Q8R550,16.649629,16.13745106,15.50168171,15.45586109,0.223410544,0.914768625,0.914768625,0.223410544,0.988262249
Q8R574,14.07001735,15.02269234,14.40243932,14.17368114,0.783501762,0.258294609,0.258294609,0.783501762,0.997566344
Q8R574;Q9D0M1,16.70347105,16.83848994,16.99025911,17.1570903,0.447483506,-0.302694214,-0.302694214,0.447483506,0.997566344
Q8R5A0,14.88707779,15.7278407,15.10942259,15.86353295,0.84106294,-0.179018528,-0.179018528,0.84106294,0.997566344
Q8R5C5,14.25620869,14.57471178,14.53472843,14.54984482,0.868612453,-0.126826392,-0.126826392,0.868612453,0.997566344
Q8R5H1,18.16363985,19.17018425,18.3627315,18.2286778,0.597514716,0.3712074,0.3712074,0.597514716,0.997566344
Q8R5H1;P35123;Q99K46,14.90015925,15.52936955,15.36088137,15.3454399,0.854715682,-0.138396238,-0.138396238,0.854715682,0.997566344
Q8VBT9,13.78667803,13.78135971,14.82773965,14.14704589,0.236653429,-0.703373895,-0.703373895,0.236653429,0.988262249
Q8VBV7,14.479982,14.55902883,14.5643242,14.34644337,0.944133263,0.06412163,0.06412163,0.944133263,0.997566344
Q8VCB3,16.73071938,16.71959037,16.02229629,15.87715595,0.237024924,0.775428755,0.775428755,0.237024924,0.988262249
Q8VCF0,16.05259509,16.03054483,15.27747154,14.82300413,0.146620458,0.991332126,0.991332126,0.146620458,0.988262249
Q8VCH8,12.55187645,13.35851385,12.71022528,12.61351324,0.682184295,0.293325893,0.293325893,0.682184295,0.997566344
Q8VCI5,15.61752486,15.46807826,16.23781697,15.78707089,0.378322909,-0.469642371,-0.469642371,0.378322909,0.997566344
Q8VCM7,15.68609118,15.72411411,16.681532,16.73092117,0.205957599,-1.001123939,-1.001123939,0.205957599,0.988262249
Q8VCM8,13.34914298,13.6617781,13.70130646,13.55422909,0.86037769,-0.122307238,-0.122307238,0.86037769,0.997566344
Q8VCQ3,13.95842939,13.99219839,14.57598194,13.73094964,0.805124342,-0.178151906,-0.178151906,0.805124342,0.997566344
Q8VCT4,11.99679123,13.68277518,14.63871872,12.06012171,0.716118287,-0.509637014,-0.509637014,0.716118287,0.997566344
Q8VCW8,15.96079386,16.37996945,15.77225224,15.89789024,0.491486341,0.335310413,0.335310413,0.491486341,0.997566344
Q8VD04,14.63371394,14.79101023,14.92642444,14.59049518,0.943203245,-0.046097729,-0.046097729,0.943203245,0.997566344
Q8VD26,14.89188483,15.1391703,13.3551357,13.06461859,0.103149769,1.805650426,1.805650426,0.103149769,0.988262249
Q8VDC1,14.18516047,14.68182899,14.42079597,14.291153,0.874944293,0.077520241,0.077520241,0.874944293,0.997566344
Q8VDD5,14.73747567,14.94713381,15.73477415,15.74603877,0.415205324,-0.898101722,-0.898101722,0.415205324,0.997566344
Q8VDJ3,16.20285989,16.31295914,16.39147216,16.22042044,0.927974337,-0.048036785,-0.048036785,0.927974337,0.997566344
Q8VDM4,16.02530144,15.98800232,15.60499031,15.62289494,0.558672917,0.392709253,0.392709253,0.558672917,0.997566344
Q8VDP4,15.16572523,14.8780216,15.11910018,14.83145649,0.932400322,0.046595076,0.046595076,0.932400322,0.997566344
Q8VDS8,14.3940607,14.60837034,14.30013803,13.75811909,0.507928298,0.472086962,0.472086962,0.507928298,0.997566344
Q8VDY9,17.22128502,17.62378149,17.49661976,17.43721564,0.949914681,-0.044384446,-0.044384446,0.949914681,0.997566344
Q8VE11,15.83683936,16.13999094,16.50202373,16.07024676,0.575966242,-0.297720094,-0.297720094,0.575966242,0.997566344
Q8VE19,12.93923604,12.85290386,12.33001291,12.56169368,0.615461788,0.450216658,0.450216658,0.615461788,0.997566344
Q8VE38,17.20275517,16.79360331,14.6734195,14.35156042,0.055608005,2.485689277,2.485689277,0.055608005,0.988262249
Q8VE88,16.08237777,16.41740754,16.00112227,15.84406822,0.576692864,0.327297412,0.327297412,0.576692864,0.997566344
Q8VE97,13.57695666,13.12662382,14.11040174,14.36529721,0.140897744,-0.886059235,-0.886059235,0.140897744,0.988262249
Q8VE97;Q3TWW8;O35326,17.00349595,16.4926043,17.20991023,17.26315915,0.387431735,-0.488484558,-0.488484558,0.387431735,0.997566344
Q8VEH5,15.46811489,15.54602024,15.604698,15.36331346,0.963473958,0.023061829,0.023061829,0.963473958,0.997566344
Q8VEK3,15.19347571,15.13666211,14.99652847,15.29689203,0.978758997,0.018358659,0.018358659,0.978758997,0.997566344
Q8VEM8,16.53404442,17.02508284,15.7811708,15.85745072,0.289638458,0.96025287,0.96025287,0.289638458,0.996315489
Q8VHE6,15.40457035,16.23629264,14.99602677,15.98180721,0.577828734,0.331514506,0.331514506,0.577828734,0.997566344
Q8VHK1,16.76227821,16.85282208,16.30899665,16.23110865,0.305681293,0.537497491,0.537497491,0.305681293,0.997566344
Q8VHK9,14.55152803,14.48053778,14.02721489,14.08248173,0.37250633,0.461184602,0.461184602,0.37250633,0.997566344
Q8VHM5,16.87567737,16.5201429,16.70482226,16.49593308,0.837405906,0.097532463,0.097532463,0.837405906,0.997566344
Q6Q477;Q0VF55,14.67551604,15.2982058,16.61726657,16.51668495,0.038474727,-1.580114837,-1.580114837,0.038474727,0.988262249
Q8VIJ6,16.44246449,16.31374478,16.12315025,16.23495008,0.742715369,0.19905447,0.19905447,0.742715369,0.997566344
E9QA15,13.52894756,14.0987832,15.5447347,15.32109034,0.033128471,-1.619047145,-1.619047145,0.033128471,0.988262249
