"","UNIPROT","SYMBOL","X.1","NegControl.1","NegControl.2","INT.1","INT.2","INT.3","INT.4","POS.1","POS.2","POS.3","POS.4","pvalue","imputed_log2FC","imputed_Pvalue","imputed_adjPvalue","X","log10pvalue","diffexpressed","unpacked"
"2327","Q9CPP6","Ndufa5",1430,13.66193537,15.1390943,16.83057503,17.24617272,17.00702354,17.00530147,14.80479825,16.50739011,16.11936237,15.46981932,0.023976048,-1.296925677,0.023976048,0.156951638,NA,16.2022240060486,"INT","Q9CPP6"
"2328","Q9CPR4",NA,232,13.75179885,14.42103852,15.82221052,16.3619873,16.17365496,16.10865545,15.72584482,16.87554758,16.18817215,16.51324002,0.478174766,0.209074084,0.478174766,0.697159989,NA,3.20413345987104,"NS","Q9CPR4"
"2332","Q9CPU0","Glo1",1137,12.06633777,12.67860756,16.20363218,17.15487286,16.29506387,16.53253295,15.07951544,16.39680204,15.98037725,16.08688938,0.099746035,-0.660629439,0.099746035,0.316315246,NA,10.0110435891786,"NS","Q9CPU0"
"2333","Q9CPV4","Glod4",569,13.63206247,13.94269776,16.7534257,17.26074465,16.93168398,16.98699811,15.91296505,17.40847902,16.92127631,16.97790596,0.588879992,-0.178056522,0.588879992,0.766672833,NA,2.29973201176356,"NS","Q9CPV4"
"2334","Q9CPX6","Atg3",608,11.42290574,11.74739579,15.52646867,16.53557013,15.88759363,15.84765596,14.98553067,16.17469166,15.9552102,15.83804669,0.526570456,-0.210952292,0.526570456,0.729915193,NA,2.78543511268902,"NS","Q9CPX6"
"2335","Q9CPY7","Lap3",675,13.58683979,9.177247,16.81001927,17.32016592,16.11981249,17.0899056,15.32252675,17.3550069,17.58834865,16.0251612,0.677340296,-0.262214947,0.677340296,0.820651369,NA,1.69193086788631,"NS","Q9CPY7"
"2336","Q9CPZ6","Ormdl3",143,10.24388801,9.177247,9.812466,10.00366,10.30833903,10.96780265,10.20884399,11.585479,11.47213233,9.871751,0.520031781,0.450747603,0.520031781,0.724808315,NA,2.83970114266804,"NS","Q9CPZ6"
"2337","Q9CQ22","Lamtor1",184,10.58054124,15.35998972,14.37639675,13.90237511,14.31146452,14.30997365,14.62622237,15.23959853,15.20051551,13.14186765,0.756957358,0.326998507,0.756957358,0.868037581,NA,1.20928585106152,"NS","Q9CQ22"
"2338","Q9CQ56","Use1",1133,11.81985975,14.71521128,14.70163136,15.31614008,14.81838246,14.91657927,13.46326892,14.83890845,14.58982667,14.22941969,0.328121183,-0.657827361,0.328121183,0.573860008,NA,4.83965731323657,"NS","Q9CQ56"
"2339","Q9CQ60","Pgls",897,13.1501278,13.65256973,16.43901371,17.10462211,16.66843712,16.49586832,15.20759088,17.17557088,16.50590759,16.08792152,0.333818051,-0.432737596,0.333818051,0.578239557,NA,4.76490182822343,"NS","Q9CQ60"
"2340","Q9CQ62","Decr1",1509,12.75896208,15.40281466,17.36880961,16.21847084,16.77563015,16.46816819,15.16300172,15.94495555,15.10735944,14.20090256,0.040974049,-1.60371488,0.040974049,0.203621039,NA,13.8749111753404,"INT","Q9CQ62"
"2341","Q9CQ69","Uqcrq",1570,14.273676,17.06104301,17.50742302,18.31743028,18.16952381,18.01945709,15.00689582,16.85743072,16.17275955,16.00680444,0.018806068,-1.99248592,0.018806068,0.153957165,NA,17.2570199787912,"INT","Q9CQ69"
"2342","Q9CQ75","Ndufa2",1372,11.44852933,13.94397991,15.09358262,15.37710883,14.93392113,15.06944977,13.21197952,14.47579675,14.24829822,14.09383018,0.080202039,-1.111039419,0.080202039,0.287317193,NA,10.9581459037928,"NS_INT","Q9CQ75"
"2343","Q9CQ80","Vps25",1077,9.967082126,10.11400256,12.63319959,13.5602134,12.71375165,12.84264498,11.10013667,13.15535586,12.7939487,12.26558575,0.227404149,-0.608695664,0.227404149,0.470989535,NA,6.43201615851593,"NS","Q9CQ80"
"2344","Q9CQA3","Sdhb",1559,14.84600771,16.60042574,17.96981772,17.66021239,17.93930754,17.50693007,15.08132424,16.56255548,16.11522658,15.68122105,0.004012363,-1.908985094,0.004012363,0.131329092,NA,23.9659978308795,"INT","Q9CQA3"
"2345","Q9CQB2","Mcrip2",1626,8.745844,9.177247,14.72951453,16.01441283,15.09926561,14.60420572,10.14758654,13.47129417,12.73394743,12.40543402,0.009761459,-2.922284135,0.009761459,0.131329092,NA,20.1048526549996,"INT","Q9CQB2"
"2346","Q9CQC7","Ndufb4b",1546,14.17323793,16.1388369,17.30037862,18.5089838,17.51354752,17.48708474,15.0362936,16.55460043,16.34151373,15.58868967,0.013274671,-1.82222431,0.013274671,0.140504637,NA,18.7697623368568,"INT","Q9CQC7"
"2348","Q9CQC9","Sar1b",1146,13.59409129,13.42875272,16.34207467,17.49747765,16.35137063,16.34417452,14.39379264,17.00820975,16.5849038,15.86906363,0.297519474,-0.669781913,0.297519474,0.542457206,NA,5.26484602459985,"NS","Q9CQC9"
"2352","Q9CQD1","Rab5a",601,14.16388549,13.92407019,15.19806129,15.2903789,15.46629955,15.63265447,14.44850352,15.50516026,15.71831881,15.09031921,0.481510614,-0.206273104,0.481510614,0.698443945,NA,3.17394135225167,"NS","Q9CQD1"
"2353","Q9CQE8","Rtraf",894,11.81318989,12.40352257,14.96051848,15.71430003,14.7965647,15.09927496,13.54589727,15.48490535,15.02962152,14.78888526,0.36142128,-0.430337193,0.36142128,0.604222242,NA,4.41986280345929,"NS","Q9CQE8"
"2354","Q9CQH7","Btf3l4",997,9.678575965,10.77095023,13.05211114,14.42109195,13.19972606,13.60592734,12.35249707,13.86677036,13.17221077,12.73757346,0.283136049,-0.537451207,0.283136049,0.532581649,NA,5.48004832559732,"NS","Q9CQH7"
"2355","Q9CQI3","Gmfb",205,11.50855932,10.3928941,12.47157705,13.98910932,12.47632675,13.93908859,12.34280292,14.25713105,13.84997299,13.46871532,0.672150891,0.260630144,0.672150891,0.819907286,NA,1.7253322133221,"NS","Q9CQI3"
"2356","Q9CQI6","Cotl1",4,16.92664363,14.06466535,16.10244736,16.52989955,15.38242139,15.41301347,17.32263236,18.75997268,17.91874387,18.43799941,0.011748403,2.252891638,0.011748403,0.136116379,NA,19.3002116449224,"POS","Q9CQI6"
"2357","Q9CQN1","Trap1",1423,14.45452877,15.01731708,16.2819961,17.29375504,16.5478778,16.93985169,14.37970158,16.22305944,15.68446369,15.64548214,0.020299302,-1.282693446,0.020299302,0.154616176,NA,16.9251889522768,"INT","Q9CQN1"
"2358","Q9CQQ7","Atp5pb",1019,15.10710183,14.3451448,16.54384393,17.06281058,16.39099612,16.9404029,15.13959132,16.85719201,16.42048895,16.26969286,0.198801989,-0.562772097,0.198801989,0.435379066,NA,7.01579274831043,"NS","Q9CQQ7"
"2359","Q9CQS4","Slc25a46",1290,13.01382407,13.59875041,17.27476033,18.64955091,17.53191445,17.16418021,15.99976528,17.4430727,16.97978989,16.63028879,0.080465587,-0.891872309,0.080465587,0.287629183,NA,10.9438981617152,"NS_INT","Q9CQS4"
"2360","Q9CQV8","Ywhab",647,13.03643924,13.54725605,15.60371258,16.1707075,15.65807644,15.35015,14.5563863,15.98370619,15.71220455,15.5937996,0.518094474,-0.23413747,0.518094474,0.723025678,NA,2.85591039876758,"NS","Q9CQV8"
"2361","Q9CQX2","Cyb5b",686,10.25089054,12.03867898,13.14421211,13.84343039,12.94319244,13.4314976,12.10391066,13.60744591,13.67705892,12.88373154,0.611503436,-0.272546382,0.611503436,0.77932025,NA,2.13601098346997,"NS","Q9CQX2"
"2362","Q9CR57","Rpl14",550,14.63418711,14.72616493,16.43172611,17.59127397,16.40046255,16.72107248,15.99735593,17.39815915,16.45789384,16.63438566,0.673311045,-0.164185132,0.673311045,0.819907286,NA,1.71784261303317,"NS","Q9CR57"
"2363","Q9CR62","Slc25a11",1395,12.73756343,13.85311409,16.02077122,16.58390103,16.08095772,16.33175336,14.1897172,15.67945966,15.02605494,15.31778218,0.016056992,-1.20109234,0.016056992,0.147869474,NA,17.9433580900477,"INT","Q9CR62"
"2364","Q9CR68","Uqcrfs1",1605,14.00241412,16.56739499,17.58221863,19.0161842,18.03080569,18.10247986,14.75751347,16.47215138,16.17859395,15.93607352,0.009167065,-2.346839017,0.009167065,0.131329092,NA,20.3776968923012,"INT","Q9CR68"
"2365","Q9CR86","Carhsp1",1051,13.81829188,13.76481789,15.7540483,16.0882181,16.13391985,16.43830753,14.20262163,16.26822796,16.16629849,15.42282804,0.241221287,-0.588629416,0.241221287,0.489043157,NA,6.17584369754477,"NS","Q9CR86"
"2366","Q9CR88","Mrps14",1461,13.05585858,14.51243185,16.71585477,17.37610843,17.17143094,16.96927409,14.66661237,16.37390169,15.79988869,15.75415679,0.016418796,-1.409527172,0.016418796,0.148622537,NA,17.846586931196,"INT","Q9CR88"
"2367","Q9CR99","4930544G11Rik",86,10.31469653,9.177247,11.18034432,12.24798683,11.77577487,11.52806335,11.15450169,12.77924741,12.58233019,12.86577193,0.199819677,0.662420461,0.199819677,0.435379066,NA,6.99361747382573,"NS","Q9CR99"
"2368","Q9CRB8","Mtfp1",1535,11.46183752,14.09440763,15.45718847,16.25275782,15.64323615,15.7420199,13.32122348,14.47154821,14.01550217,14.20487677,0.017087745,-1.770512927,0.017087745,0.151221929,NA,17.6731524556909,"INT","Q9CRB8"
"2369","Q9CRC9","Gnpda2",664,10.51234542,10.25573676,13.05964865,14.30428001,13.27356251,13.59875041,12.39451629,14.06507949,13.760616,13.0096362,0.579238873,-0.251598402,0.579238873,0.761934637,NA,2.37142300120834,"NS","Q9CRC9"
"2370","Q9CRD0","Ociad1",1215,12.84556477,12.66087006,15.84370108,16.1799898,15.64509943,16.11122239,14.55653066,15.69672086,15.4133751,15.08343514,0.021228022,-0.757487739,0.021228022,0.156394844,NA,16.7309047095439,"NS","Q9CRD0"
"2371","Q9CT10","Ranbp3",944,12.82519319,12.44959064,15.61050583,15.74051864,15.81423196,15.60231504,14.5215391,15.50192474,15.5904701,15.22068062,0.083959653,-0.48323923,0.083959653,0.291800073,NA,10.7592936499789,"NS","Q9CT10"
"2372","Q9CU62","Smc1a",131,14.41580778,13.46798757,15.20499136,15.62690679,15.20327152,15.25753517,15.04106019,16.11123757,16.04031113,16.00930378,0.16795741,0.477301957,0.16795741,0.400835401,NA,7.74800831053512,"NS","Q9CU62"
"2373","Q9CWE0","Mtfr1l",1534,12.52047998,14.16562418,18.06987957,18.99360737,18.11842661,17.87651561,15.36055548,17.39740863,16.64996759,16.57083408,0.014621316,-1.769915844,0.014621316,0.14357075,NA,18.3501353669301,"INT","Q9CWE0"
"2374","Q9CWF2","Tubb2b",219,15.57012253,14.53970408,15.50946575,15.42636305,16.03185194,16.23535984,15.02462026,16.04891254,16.23691111,16.81001927,0.615055681,0.229355652,0.615055681,0.780794984,NA,2.11085565758864,"NS","Q9CWF2"
"2375","Q9CWH6","Psma8",602,12.86087359,12.8001719,15.33573926,16.01415127,15.7252331,15.6396516,14.72168666,16.01919977,15.76994113,15.37778668,0.502574598,-0.20654025,0.502574598,0.712964834,NA,2.98799466056261,"NS","Q9CWH6"
"2376","Q9CWK8","Snx2",528,13.82564841,12.98003447,15.70111893,16.45395916,15.7627711,16.01827663,14.88907092,16.30318075,16.11394017,16.06187905,0.714953755,-0.142013736,0.714953755,0.844071724,NA,1.45722048545551,"NS","Q9CWK8"
"2377","Q9CX00","Ist1",884,11.74951251,12.03393862,16.00618146,16.99788465,15.96959229,16.09715926,15.01631955,16.46845129,16.11428875,15.78159979,0.290463936,-0.422539569,0.290463936,0.538018427,NA,5.36907781925894,"NS","Q9CX00"
"2378","Q9CX34","Sugt1",687,8.745844,9.865269307,11.40684275,11.99322147,12.32721579,11.70095983,10.05568,11.67481018,11.25620869,11.82129566,0.363231955,-0.272955116,0.363231955,0.605024834,NA,4.39815951809255,"NS","Q9CX34"
"2379","Q9CX86","Hnrnpa0",130,12.99403866,12.24599981,13.74091934,14.67359561,13.94676074,13.87973995,13.84583334,15.02533274,14.58122102,14.72091824,0.190508451,0.483072425,0.190508451,0.427316782,NA,7.20085754154979,"NS","Q9CX86"
"2380","Q9CXA2","L3hypdh",696,15.16601634,14.78178123,16.41696013,16.72053573,16.4918562,16.76873876,15.6897522,16.73019946,16.61969991,16.20817802,0.276040907,-0.287565307,0.276040907,0.529349033,NA,5.59026554282819,"NS","Q9CXA2"
"2381","Q9CXF4","Tbc1d15",613,12.68811161,12.93951464,15.77984734,16.41774738,15.82371831,15.77243478,14.73673993,16.22020462,16.02380536,15.95821773,0.558199733,-0.213695043,0.558199733,0.750714163,NA,2.53210375580556,"NS","Q9CXF4"
"2382","Q9CXI0","Coq5",1313,13.77172237,14.81013499,15.60939836,16.31799215,15.98296133,15.90462488,14.34106746,15.5798304,15.30998458,14.77563755,0.029597597,-0.95211418,0.029597597,0.17341171,NA,15.287435474547,"INT","Q9CXI0"
"2383","Q9CXR1","Dhrs7",1278,12.9186999,14.67536616,16.85062756,17.4513467,17.07347215,16.7114,15.42682705,17.04523744,16.38553901,15.75525272,0.120991877,-0.868497549,0.120991877,0.339802002,NA,9.17243785819876,"NS_INT","Q9CXR1"
"2384","Q9CXS4","Cenpv",447,14.0515029,13.95146686,16.29596301,16.43275945,16.33504044,16.83875409,16.0187895,16.84521817,16.5067827,16.25524992,0.741225018,-0.069119177,0.741225018,0.859926533,NA,1.30049930696928,"NS","Q9CXS4"
"2385","Q9CXW4","Rpl11",175,14.73444502,15.07589692,15.86672353,15.31797782,15.65988443,16.02846728,15.94825315,16.90289323,16.62185156,14.78350986,0.47988889,0.345863683,0.47988889,0.698089989,NA,3.18859304386282,"NS","Q9CXW4"
"2389","Q9CXZ1","Ndufs4",1470,13.74115094,15.41296672,16.55466379,17.3241278,16.76097978,16.74294095,14.72318096,16.05390468,15.80244063,15.03505681,0.015857856,-1.442032308,0.015857856,0.147678714,NA,17.9975553015278,"INT","Q9CXZ1"
"2390","Q9CY27","Tecr",1101,15.32508843,15.4715054,17.57637304,18.46214617,17.47800805,17.81098794,16.31378455,17.86804537,16.98604682,17.63745448,0.144859112,-0.630545996,0.144859112,0.367603453,NA,8.39054181393221,"NS","Q9CY27"
"2391","Q9CY58","Serbp1",1348,12.44794809,13.38557315,17.4890266,17.83371588,17.59851877,17.13279618,15.78101326,16.81291538,16.60673092,16.61379714,0.010769103,-1.059900182,0.010769103,0.134275235,NA,19.6782046925298,"INT","Q9CY58"
"2392","Q9CY64","Blvra",589,14.93629118,14.22240877,15.93849816,16.14307308,16.13713978,16.20108445,15.1835424,16.3867214,16.03684979,16.02147842,0.498970469,-0.197800865,0.498970469,0.711567685,NA,3.01925156841256,"NS","Q9CY64"
"2393","Q9CYH2","Prxl2a",1381,14.01505661,14.05728007,15.78632593,16.54763157,15.9243459,16.23283254,13.52581017,15.50230683,15.62552756,15.29981352,0.050812492,-1.134419464,0.050812492,0.230708531,NA,12.9402950543787,"NS_INT","Q9CYH2"
"2394","Q9CYI4","Luc7l",704,13.69511952,13.15879901,15.80667548,15.62679274,15.90136189,15.39797539,14.73359796,15.50096633,15.74910997,15.5762186,0.284923479,-0.29322816,0.284923479,0.533855614,NA,5.45271761430942,"NS","Q9CYI4"
"2395","Q9CYZ2","Tpd52l2",724,12.91055684,13.00915406,16.14806325,16.87720556,16.35805489,16.32317596,15.16987813,16.58972338,16.34762641,16.3840809,0.390978579,-0.303797713,0.390978579,0.625412251,NA,4.07847036151294,"NS","Q9CYZ2"
"2396","Q9CZ04","Cops7a",665,13.58461024,13.76040809,15.86701323,16.57701569,16.45795794,16.12753091,15.02954606,16.66858033,16.08383248,16.23836742,0.502041245,-0.252297874,0.502041245,0.712964834,NA,2.9926060209783,"NS","Q9CZ04"
"2397","Q9CZ13","Uqcrc1",1469,14.78303776,16.42552354,16.87575897,17.36164257,17.16932701,17.20468407,14.89577908,16.15554676,16.16145683,15.65550123,0.011909788,-1.435782179,0.011909788,0.136116379,NA,19.2409596910073,"INT","Q9CZ13"
"2398","Q9CZ44","Nsfl1c",494,11.03802107,12.16130193,14.23605395,15.19810419,13.90568759,14.61361038,13.72134857,14.92329902,14.59163238,14.2593653,0.787680132,-0.114452709,0.787680132,0.879999051,NA,1.03650108791934,"NS","Q9CZ44"
"2399","Q9CZD3","Gars",1062,13.95682988,14.24807581,15.75420899,15.91480555,15.75123021,15.84859849,14.25944905,15.38468259,15.73301532,15.49382418,0.09477346,-0.599468026,0.09477346,0.310202289,NA,10.233132638146,"NS","Q9CZD3"
"2400","Q9CZE3","Rab32",19,15.70301134,13.1260107,15.65896455,15.25561875,15.14090963,15.58314155,16.04091041,17.07796312,17.0861777,17.02518283,0.039580788,1.397899893,0.039580788,0.197903938,NA,14.0251556382732,"POS","Q9CZE3"
"2401","Q9CZJ2","Hspa12b",988,13.47395937,13.49247913,14.3472061,15.74196725,14.56617299,15.30958293,12.86321835,14.99426503,14.96257975,15.02193425,0.388415157,-0.530732975,0.388415157,0.622533634,NA,4.10703831099189,"NS","Q9CZJ2"
"2402","Q9CZM2","Rpl15",518,14.80876071,14.17990909,16.53521896,17.07347215,16.73687754,16.55983967,15.9959013,17.03198113,16.33758706,16.99843617,0.652636226,-0.135375662,0.652636226,0.80927286,NA,1.8532882341475,"NS","Q9CZM2"
"2403","Q9CZU6","Cs",1499,13.87539035,15.82705415,16.37518994,16.78830429,16.79217681,17.00963183,14.47295876,15.77386905,15.58201126,14.96988113,0.014278407,-1.541645668,0.014278407,0.141601672,NA,18.4532024281902,"INT","Q9CZU6"
"2407","Q9CZX9","Emc4",1112,9.598443371,9.177247,12.05917544,12.46694314,12.05195661,11.79603961,10.13159977,12.44979348,11.93770484,11.27903014,0.261201219,-0.643996641,0.261201219,0.516070287,NA,5.83024800583265,"NS","Q9CZX9"
"2408","Q9CZY3","Ube2v1",388,14.86541008,14.573397,15.82119261,16.17362651,15.88255108,16.12148958,15.27183947,16.36215902,16.02233776,16.26881045,0.943008975,-0.018428274,0.943008975,0.965517984,NA,0.254841738857611,"NS","Q9CZY3"
"2409","Q9D023","Mpc2",1586,12.41431015,14.96759442,16.9746299,18.01980431,16.90882858,17.19571137,14.22242774,16.14429649,14.77933334,15.53718873,0.015778554,-2.103931966,0.015778554,0.147678714,NA,18.0193279951668,"INT","Q9D023"
"2410","Q9D051","Pdhb",1532,14.82833474,16.9393184,17.22207313,17.75292602,17.66587132,17.72770487,15.26960881,16.49245178,15.70697594,15.84848992,0.007686761,-1.762762223,0.007686761,0.131329092,NA,21.1425662198717,"INT","Q9D051"
"2411","Q9D0A3","Arpin",683,10.58815244,11.78127774,13.88359791,14.77586744,14.14521571,14.2229458,13.17188046,14.46786024,14.52098692,13.78994113,0.53239775,-0.269239531,0.53239775,0.733565792,NA,2.73763788593022,"NS","Q9D0A3"
"2412","Q9D0D3","Mtpap",951,12.14374556,12.95821561,14.49106419,15.84333888,14.61327156,15.25976458,13.98455874,15.13265475,14.59263853,14.53762125,0.253220285,-0.489991484,0.253220285,0.507062733,NA,5.96501506748311,"NS","Q9D0D3"
"2413","Q9D0E1","Hnrnpm",593,13.49847527,12.55125185,15.43875937,16.26186824,15.74363265,15.46447983,14.62069792,16.10923893,15.61993386,15.75599234,0.620941422,-0.200719258,0.620941422,0.785432523,NA,2.06949368103774,"NS","Q9D0E1"
"2414","Q9D0I9","Rars",481,13.26624077,13.11329563,16.15326535,16.56947299,15.97718196,15.9840862,15.24849501,16.57070558,16.08525355,16.35077344,0.730135931,-0.107194731,0.730135931,0.851913236,NA,1.36596278800604,"NS","Q9D0I9"
"2415","Q9D0J4","Arl2",845,13.63049466,13.88292957,15.52334755,16.67120932,15.68537846,16.06650969,14.80715364,16.27003977,15.76660655,15.53509308,0.325298796,-0.391887995,0.325298796,0.572317131,NA,4.87717544131377,"NS","Q9D0J4"
"2416","Q9D0J8","Ptms",1494,11.10182347,11.52333849,15.40829804,17.02421957,15.94041087,15.6493675,13.21116306,15.3212528,14.9507059,14.45168328,0.026762275,-1.521872735,0.026762275,0.167136048,NA,15.7247697095091,"INT","Q9D0J8"
"2417","Q9D0L4","Adck1",1508,12.44490179,13.698192,15.20634896,16.00783779,15.53945061,15.29400727,12.89066205,14.6850187,13.90473262,14.23943574,0.010488612,-1.581948882,0.010488612,0.134275235,NA,19.7928197993081,"INT","Q9D0L4"
"2418","Q9D0M1","Prpsap1",273,13.60547952,13.79441587,16.66719472,16.93939556,16.70347105,16.83848994,16.25548967,17.34810569,16.99025911,17.1570903,0.535976245,0.150598377,0.535976245,0.734769789,NA,2.70854458243866,"NS","Q9D0M1"
"2419","Q9D0M3","Cyc1",1524,12.68301652,15.89571811,16.69495538,17.14995373,16.41759161,16.74470296,14.1242484,15.64958528,15.39419471,15.03859433,0.044432572,-1.700145241,0.044432572,0.214559589,NA,13.5229854669436,"INT","Q9D0M3"
"2420","Q9D0R2","Tars",1131,13.17617315,13.66188941,16.69764635,17.23144621,17.01072478,16.77120573,15.32477826,16.7638348,16.63381829,16.36637345,0.091433202,-0.655554566,0.091433202,0.306658683,NA,10.3889607092902,"NS","Q9D0R2"
"2424","Q9D0S9","Hint2",1340,13.44617867,14.51891648,15.95619463,16.77974781,16.04037418,16.32210572,14.0983912,16.03692075,15.45282036,15.32664015,0.057722704,-1.045912469,0.057722704,0.243751316,NA,12.3865333272801,"NS_INT","Q9D0S9"
"2425","Q9D172","Gatd3a",1577,13.94763348,15.80203667,16.64427879,18.16921314,17.11969093,17.45455141,14.44404584,15.38589049,15.54709062,15.88618993,0.007121274,-2.031129352,0.007121274,0.131329092,NA,21.4744230388071,"INT","Q9D172"
"2426","Q9D1E6","Tbcb",701,10.68290683,11.41785251,15.23485484,16.18359662,15.29084683,15.29816999,14.34151882,15.99453023,15.42921057,15.08302218,0.500103553,-0.289796622,0.500103553,0.712560132,NA,3.009400599838,"NS","Q9D1E6"
"2427","Q9D1G1","Rab1b",1074,14.79740822,15.10504912,15.93840802,15.83895767,16.13655061,15.89228192,14.67656317,15.75902992,15.37520917,15.56536988,0.035537079,-0.60750652,0.035537079,0.187460965,NA,14.4931827226274,"NS","Q9D1G1"
"2428","Q9D1J1","Necap2",673,13.12305441,13.33427329,16.04302728,16.4896128,16.20911062,16.03292819,14.72536626,16.55806191,16.44273296,16.00248541,0.536984659,-0.261508091,0.536984659,0.735533608,NA,2.70038121389487,"NS","Q9D1J1"
"2429","Q9D1P4","Chordc1",1050,15.91902624,15.63291002,17.18262713,18.22185141,17.64082391,17.57274463,16.35338808,17.4025791,17.10369761,17.41427232,0.099652384,-0.586027493,0.099652384,0.316315246,NA,10.0151230714252,"NS","Q9D1P4"
